"Dataset","Algoritmo de seleção de atributos","Número de atributos selecionados","Método de Balanceamento","Classificador","G-Mean"
"HNSC.rnaseqv2.csv","SDAE",50,"SMOTETomek","MLP",0.842686445281
"HNSC.rnaseqv2.csv","FCBF",50,"SMOTETomek","MLP",0.772948113266
"HNSC.rnaseqv2.csv","ReliefF",100,"SMOTETomek","MLP",0.960107093129
"HNSC.rnaseqv2.csv","SDAE",100,"SMOTETomek","MLP",0.904165789041
"HNSC.rnaseqv2.csv","FCBF",100,"SMOTETomek","MLP",0.779231465243
"HNSC.rnaseqv2.csv","ReliefF",10,"SMOTETomek","DecisionTree",0.813571623362
"HNSC.rnaseqv2.csv","SDAE",10,"SMOTETomek","DecisionTree",0.89179019829
"HNSC.rnaseqv2.csv","FCBF",10,"SMOTETomek","DecisionTree",0.789902333384
"HNSC.rnaseqv2.csv","ReliefF",50,"SMOTETomek","DecisionTree",0.930737719077
"HNSC.rnaseqv2.csv","SDAE",50,"SMOTETomek","DecisionTree",0.726003943491
"HNSC.rnaseqv2.csv","FCBF",50,"SMOTETomek","DecisionTree",0.789902333384
"HNSC.rnaseqv2.csv","ReliefF",100,"SMOTETomek","DecisionTree",0.920122892986
"HNSC.rnaseqv2.csv","SDAE",100,"SMOTETomek","DecisionTree",0.827334698043
"HNSC.rnaseqv2.csv","FCBF",100,"SMOTETomek","DecisionTree",0.789902333384
"HNSC.rnaseqv2.csv","ReliefF",10,"NearMiss","CNN",0.922468258189
"HNSC.rnaseqv2.csv","SDAE",10,"NearMiss","CNN",0.649073246897
"HNSC.rnaseqv2.csv","FCBF",10,"NearMiss","CNN",0.361716693406
"HNSC.rnaseqv2.csv","ReliefF",50,"NearMiss","CNN",0.930613216975
"HNSC.rnaseqv2.csv","SDAE",50,"NearMiss","CNN",0.802846254021
"HNSC.rnaseqv2.csv","FCBF",50,"NearMiss","CNN",0.308130048809
"HNSC.rnaseqv2.csv","ReliefF",100,"NearMiss","CNN",0.9474228399
"HNSC.rnaseqv2.csv","SDAE",100,"NearMiss","CNN",0.79277266878
"HNSC.rnaseqv2.csv","FCBF",100,"NearMiss","CNN",0.308290033848
"HNSC.rnaseqv2.csv","ReliefF",10,"NearMiss","MLP",0.917052974612
"HNSC.rnaseqv2.csv","SDAE",10,"NearMiss","MLP",0.802826847454
"HNSC.rnaseqv2.csv","FCBF",10,"NearMiss","MLP",0.534415839411
"HNSC.rnaseqv2.csv","ReliefF",50,"NearMiss","MLP",0.927498532446
"HNSC.rnaseqv2.csv","SDAE",50,"NearMiss","MLP",0.821860089452
"HNSC.rnaseqv2.csv","FCBF",50,"NearMiss","MLP",0.472812086157
"HNSC.rnaseqv2.csv","ReliefF",100,"NearMiss","MLP",0.945545316298
"HNSC.rnaseqv2.csv","SDAE",100,"NearMiss","MLP",0.826797371324
"HNSC.rnaseqv2.csv","FCBF",100,"NearMiss","MLP",0.477764292559
"HNSC.rnaseqv2.csv","ReliefF",10,"NearMiss","DecisionTree",0.91441905425
"HNSC.rnaseqv2.csv","SDAE",10,"NearMiss","DecisionTree",0.658128690537
"HNSC.rnaseqv2.csv","FCBF",10,"NearMiss","DecisionTree",0.678150531499
"HNSC.rnaseqv2.csv","ReliefF",50,"NearMiss","DecisionTree",0.906033896649
"HNSC.rnaseqv2.csv","SDAE",50,"NearMiss","DecisionTree",0.814334007275
"HNSC.rnaseqv2.csv","FCBF",50,"NearMiss","DecisionTree",0.678150531499
"HNSC.rnaseqv2.csv","ReliefF",100,"NearMiss","DecisionTree",0.886140927873
"HNSC.rnaseqv2.csv","SDAE",100,"NearMiss","DecisionTree",0.681992811792
"HNSC.rnaseqv2.csv","FCBF",100,"NearMiss","DecisionTree",0.678150531499
