"Dataset","Algoritmo de seleção de atributos","Número de atributos selecionados","Método de Balanceamento","Classificador","G-Mean"
"THCA.mirnaseq.csv","FCBF",10,"SMOTETomek","MLP",0.817360216762
"THCA.mirnaseq.csv","ReliefF",50,"SMOTETomek","MLP",0.928144697455
"THCA.mirnaseq.csv","SDAE",50,"SMOTETomek","MLP",0.91779494933
"THCA.mirnaseq.csv","FCBF",50,"SMOTETomek","MLP",0.780412638335
"THCA.mirnaseq.csv","ReliefF",100,"SMOTETomek","MLP",0.946922444049
"THCA.mirnaseq.csv","SDAE",100,"SMOTETomek","MLP",0.900477143148
"THCA.mirnaseq.csv","FCBF",100,"SMOTETomek","MLP",0.803757319307
"THCA.mirnaseq.csv","ReliefF",10,"SMOTETomek","DecisionTree",0.794523616634
"THCA.mirnaseq.csv","SDAE",10,"SMOTETomek","DecisionTree",0.902133827026
"THCA.mirnaseq.csv","FCBF",10,"SMOTETomek","DecisionTree",0.78012702074
"THCA.mirnaseq.csv","ReliefF",50,"SMOTETomek","DecisionTree",0.816315115185
"THCA.mirnaseq.csv","SDAE",50,"SMOTETomek","DecisionTree",0.886195280776
"THCA.mirnaseq.csv","FCBF",50,"SMOTETomek","DecisionTree",0.790307478434
"THCA.mirnaseq.csv","ReliefF",100,"SMOTETomek","DecisionTree",0.882651501192
"THCA.mirnaseq.csv","SDAE",100,"SMOTETomek","DecisionTree",0.75953991911
"THCA.mirnaseq.csv","FCBF",100,"SMOTETomek","DecisionTree",0.790307478434
"THCA.mirnaseq.csv","ReliefF",10,"NearMiss","CNN",0.885561790763
"THCA.mirnaseq.csv","SDAE",10,"NearMiss","CNN",0.757249839185
"THCA.mirnaseq.csv","FCBF",10,"NearMiss","CNN",0.848281970336
"THCA.mirnaseq.csv","ReliefF",50,"NearMiss","CNN",0.912297048727
"THCA.mirnaseq.csv","SDAE",50,"NearMiss","CNN",0.719799869533
"THCA.mirnaseq.csv","FCBF",50,"NearMiss","CNN",0.809954344111
"THCA.mirnaseq.csv","ReliefF",100,"NearMiss","CNN",0.919805485117
"THCA.mirnaseq.csv","SDAE",100,"NearMiss","CNN",0.795171571923
"THCA.mirnaseq.csv","FCBF",100,"NearMiss","CNN",0.845392543205
"THCA.mirnaseq.csv","ReliefF",10,"NearMiss","MLP",0.893894951533
"THCA.mirnaseq.csv","SDAE",10,"NearMiss","MLP",0.801330903886
"THCA.mirnaseq.csv","FCBF",10,"NearMiss","MLP",0.620145447451
"THCA.mirnaseq.csv","ReliefF",50,"NearMiss","MLP",0.923423804325
"THCA.mirnaseq.csv","SDAE",50,"NearMiss","MLP",0.841869726143
"THCA.mirnaseq.csv","FCBF",50,"NearMiss","MLP",0.828999332785
"THCA.mirnaseq.csv","ReliefF",100,"NearMiss","MLP",0.903990141836
"THCA.mirnaseq.csv","SDAE",100,"NearMiss","MLP",0.841830975263
"THCA.mirnaseq.csv","FCBF",100,"NearMiss","MLP",0.827640995863
"THCA.mirnaseq.csv","ReliefF",10,"NearMiss","DecisionTree",0.855773541872
"THCA.mirnaseq.csv","SDAE",10,"NearMiss","DecisionTree",0.769747652151
"THCA.mirnaseq.csv","FCBF",10,"NearMiss","DecisionTree",0.710074024243
"THCA.mirnaseq.csv","ReliefF",50,"NearMiss","DecisionTree",0.873184750608
"THCA.mirnaseq.csv","SDAE",50,"NearMiss","DecisionTree",0.642948672549
"THCA.mirnaseq.csv","FCBF",50,"NearMiss","DecisionTree",0.710074024243
"THCA.mirnaseq.csv","ReliefF",100,"NearMiss","DecisionTree",0.908275213429
"THCA.mirnaseq.csv","SDAE",100,"NearMiss","DecisionTree",0.79880262864
"THCA.mirnaseq.csv","FCBF",100,"NearMiss","DecisionTree",0.710074024243
